0,1,2,3,4,5,6,7,8,9,10,11,label,12,13,14
22361.8556883,-13445.0437806,3198.57277476,-1370.12622684,-6409.64884143,712.949352305,-2438.33021166,-4648.31906125,6998.15917425,4061.07663163,-8559.11825236,-7369.22885463,sudden_clarity_clarence,-7952.64279777,13544.7747471,9100.19081782
3241.93804234,1159.86366318,252.741304083,500.646413407,-4070.47575929,-1247.78290777,-2773.55145053,-3089.02527956,-332.767513252,-879.135963769,191.522524607,-1968.05926457,overly_attached_girlfriend,-1849.22283801,8493.37570166,1505.52713433
-3972.2698891,9987.19660483,-1555.96628907,-1518.96174514,-2623.20345014,2124.01948112,-666.165170767,-293.709803903,-1215.14234947,-5107.20872301,-5456.24182886,-3092.428343,confession_bear,1249.88916926,-6214.64147124,4974.7215547
32476.6810348,-5301.71899655,-3237.3514288,4923.78560771,9885.19835641,1475.05074921,-802.13820103,-3866.3154815,-5240.42242874,-6428.52260077,-2511.70024704,-5492.06073304,bad_joke_eel,7101.78759688,-2544.08257367,-4905.80328571
-17897.2490451,-11041.2868808,-152.568936116,-1200.76696784,540.672642542,2429.5279254,-1866.83555717,3817.45151933,-2229.29924952,-381.569405402,1909.83070449,-40.3133262381,minor_mistake_marvin,-2502.06373575,-73.3771205994,-5655.09051419
16218.857618,2521.90345424,-13586.6580354,8299.07982322,-6557.37735202,-16104.3096369,1746.35357744,14355.5631244,3353.06221579,-1875.49022868,1113.42337536,-4085.21273273,paranoid_parrot,-3846.92857369,4506.77843359,-604.529552061
-14636.8488635,-1735.20438269,-5100.0022953,-4407.20967877,11058.1271155,4396.92672214,4682.85231283,6668.61540857,-2446.3883634,7758.04382327,517.750643205,-4406.0734647,college_liberal,5400.52133821,-585.069544409,2776.99054497
-18224.9913263,-9305.74847116,-8858.64952371,17801.7489394,1994.51913106,-3198.25422785,6704.75179817,-9142.80210232,2733.44371819,2688.70137179,-1829.21228665,1019.60837295,advice_god,-1823.46260425,-155.496188077,-418.363109862
-2986.03466257,15596.7173331,3840.30497241,-7653.56519528,9472.12560909,-8873.31097486,1514.36524325,-1349.60392141,6901.66953747,3664.10991193,-5079.67147542,5166.96421712,bad_luck_brian,-1331.48620208,2427.49897078,-3104.97562345
756.683102189,11308.734591,-5901.48419361,-3188.28379342,-3482.00187162,1756.98254334,-268.224743029,194.235821422,-1993.67177131,-2844.37785734,-2284.31996536,9107.97408075,good_guy_greg,7254.21775409,-1982.6497757,2400.75550776
-6002.08548834,10553.5271828,3285.37406033,-8413.9406148,8872.55366766,-6380.26069065,3022.30468417,1250.19166599,5265.75913319,1545.74149718,-5075.34523775,5863.67184752,bad_luck_brian,-1970.94884304,5009.15046375,-352.870476492
-10153.2451844,-4727.63610151,-1012.05287369,3067.51195578,-9087.4533562,-4512.77833883,-7303.89288127,-2344.17242903,-4037.30610718,-2491.72221592,7936.62140479,6587.24562924,religion_pigeon,15693.1692709,5268.06651491,2606.75586753
-3205.76297154,10122.4293475,-8036.47452623,151.693006615,-4908.6827372,16800.0190533,1220.13646144,1124.39764172,13150.4759265,-5086.45684313,3134.93173142,-1635.40731474,business_cat,1936.97994067,-272.332269476,-4739.5716152
22955.9470066,7193.96881038,-4823.76719654,5768.12771237,3183.39736443,-450.717085171,-3297.05303202,1346.56997613,3004.16109407,6307.61995107,519.578320607,2823.29053052,unpopular_opinion_puffin,-1130.0893867,5677.76914394,2835.90954414
17146.7339282,-22769.2118498,10275.0402873,-10717.4532047,-7440.07175302,773.713158066,10396.4504489,198.777211164,1015.24537966,-6251.25287737,2135.12316411,1307.106309,sudden_clarity_clarence,-2022.74417832,-2200.97130641,3995.20396787
-10100.2241082,4110.00512639,23686.9355037,10081.3982078,5269.60272882,-6427.54357791,-987.703964915,7482.61870829,6030.95503135,154.919088306,-1178.78030333,-160.057296536,socially_awkward_penguin,-2200.83172449,-459.995878456,-956.818180198
-19590.7793697,-11842.4828759,-8516.02475422,17342.7075236,2060.42680651,-3701.17671495,8114.13196889,-10670.1135232,1877.94209786,1496.66011397,-2203.83959509,1769.13562243,advice_god,-3890.95380155,-2338.06054435,1401.27552064
18747.6554826,-19301.4420151,8342.2203945,-10390.7487112,-5730.88662031,-637.636239752,14651.7951845,-480.494812642,1395.18202276,-4052.67721873,-150.945763241,2051.38383371,sudden_clarity_clarence,3281.07072574,1044.25772438,87.6156911943
-8925.73271225,-3685.92470748,-1170.02702633,3096.08975381,-9749.84145862,-5545.71661475,-7327.53006005,-1824.49376157,-4532.48987673,-511.544999293,8910.06624997,8431.7216895,religion_pigeon,18042.5705552,5697.3486793,2716.73884062
-6409.71528625,-4199.89149935,-5042.4645327,-7901.43586413,-12094.365216,-5312.79710033,7130.93947672,5671.90871031,-2599.67640771,-1270.29620791,2631.82476599,5408.32027595,paranoid_parrot,571.962997585,-7694.25641103,-3145.66376647
-17734.4703663,-10324.579642,-477.500102245,-1319.6368972,526.062798155,2589.11747566,-1628.39431562,3968.78325095,-2116.4149292,24.4949985513,1771.97344708,-841.542143355,minor_mistake_marvin,-1390.88795787,-426.313609936,-4617.12387755
24385.4962641,-2257.50107367,-3937.36092416,3473.05480224,11189.5732226,9522.74569172,-2695.52156901,5257.92044343,-7585.40698867,-6861.68096568,-824.894071951,12096.6559396,unpopular_opinion_puffin,-6751.43417159,-1610.48532956,4570.01906469
-4613.19348147,5932.85663668,-5237.90873588,-1030.04944672,-7143.33700792,-9417.240013,1090.0541923,3053.9638168,1142.23613736,2198.56931865,-1926.08774168,3257.71373723,paranoid_parrot,-2906.16772332,-1778.35810135,-1936.02988666
-9458.21483621,-7548.18314275,1544.96006949,-5421.21741421,-1770.64463212,1685.25455629,-1926.76573683,3289.56099654,-3250.70732671,387.515210349,1676.38169615,3181.29963898,minor_mistake_marvin,-3407.70599236,1477.5634154,-714.669870637
-11483.3110908,197.072457355,-2673.69414734,-9587.61115054,9403.85913637,-8751.63222957,-6180.64348844,-6212.46522892,2256.68169787,-5948.2106331,10648.3253775,-3030.58119384,sheltered_college_freshman,-2054.29750842,-2159.61803489,2524.016867
-3860.43809477,10680.0178867,-243.717387792,-2175.62598685,-2968.79299275,604.62263668,-3257.17889528,-1011.04151048,-440.430967474,-6901.12064825,-7595.95986552,-5921.78259887,confession_bear,-774.838464173,-7394.56125785,2551.96419186
-18300.9489366,-12586.6844348,2809.67753543,-4517.31633015,-1376.02110891,1688.97986578,-2600.9544098,1029.33031831,-5825.65882547,-6936.96680484,-7948.87472541,-169.094329659,first_day_on_the_internet_kid,-1806.39252034,6795.92079227,-2315.90351192
33153.6847652,-3959.71846343,-1727.52532173,3282.75872458,9351.11857793,16.5855471962,2333.8875889,-4857.76814142,-3832.26323164,-6135.12153697,-1086.51016366,-3647.52999119,bad_joke_eel,9455.58952856,-946.489741823,-8220.0046028
35221.7221711,-2370.86879623,-3463.36369981,5139.20230789,9250.4771916,-258.752021757,-1552.42855535,-6764.09793239,-1496.69841677,-2604.32924661,-3223.06787128,-6323.12572548,bad_joke_eel,7639.11994113,1217.17200938,-4117.48836462
-17654.6316618,-9887.24257086,-1453.50717673,2255.66926568,-1467.11001305,2274.24858152,-3388.41940783,837.626634582,-1001.63693477,-3678.57983852,-1916.93069047,-4236.21598352,minor_mistake_marvin,254.519547063,20.6276016949,-2230.25152922
15183.7493334,-454.853117655,-13306.5410081,7396.38672496,-8169.49124178,-16554.292492,1765.78550058,13830.7855027,3588.65724322,-3798.96234984,1133.13736544,-3351.79689339,paranoid_parrot,-2447.05945567,1215.21355143,208.905084123
-2763.68229935,11008.9979976,246.454566723,-1258.7810126,-3674.29939596,6529.12059693,3278.18147675,889.129682498,-7356.65507353,1770.68751356,3858.24655546,-271.697063575,philosoraptor,-2605.16527195,-6190.54476633,1329.14502834
7658.41035198,20507.8879171,2495.93206824,1351.05374563,-7564.80786913,1130.17311351,3355.58600632,-7482.68219904,-8295.52973584,3941.51691428,4564.88653489,-4930.63854901,high_expectations_asian_father,-3796.40437654,7527.83889245,-1017.56531324
-15134.0519922,-6656.6076262,-1388.5676749,-1494.19390859,-960.918416871,-993.190933039,-2822.37844826,2162.65098096,-1477.49538318,1448.22271403,1458.34272308,-1344.70657894,overly_attached_girlfriend,2767.0185851,1859.98051505,7136.95303312
14464.050788,-1149.53386189,-12905.1994906,6736.17447983,-8393.17938833,-15572.6351949,1542.13211366,16301.6739809,1612.6492791,-2884.3791282,987.573529943,-1769.26256236,paranoid_parrot,-5072.83137571,2338.64419742,-1442.13839735
-1332.72103022,12869.9342444,-812.437632653,-1345.57134594,-2988.11607575,5263.72745172,3403.68912903,-799.133842477,-4548.61948291,2609.30803416,1206.74688691,-1298.40442768,philosoraptor,-1255.81055103,-2304.12904657,1305.31511446
-19293.5459337,-11711.5810976,-8069.59042082,17446.9111535,2341.8200742,-3298.56508152,8112.56005836,-8258.21576393,60.7372521114,396.283505716,-914.464513503,2849.17707364,advice_god,-1423.38445674,-2281.40707094,381.521919879
36394.7593527,-3856.72180321,-2784.42060151,4637.66294748,8745.38711524,-325.493005573,1362.03111797,-5015.69397588,-1615.05243082,-3571.0389014,-1548.28903163,-4639.43005382,bad_joke_eel,8632.55785067,1258.92795354,-5883.06313176
15207.4364887,1218.1903907,-13350.7822074,6924.01267049,-7861.01188543,-16966.84347,1976.92724569,14051.3295203,5304.97947723,-1448.39428524,739.977405319,-4225.46615523,paranoid_parrot,-2736.22154138,2453.56150068,-783.665383651
-303.704565263,14995.9046648,1326.4291971,-4529.1829138,-4502.50645188,-495.383310538,-823.12199332,-2955.15425642,118.103729622,160.042208763,-9300.67947032,-2689.13765113,confession_bear,98.9270189211,-6395.18496463,1934.89752944
-18310.7033745,-12957.728245,3144.17056584,-4041.96600361,-1239.66714365,1663.80697422,-2895.10885832,1458.89199361,-5299.31020952,-6214.8122728,-5756.08407702,337.609410055,first_day_on_the_internet_kid,-1791.01666841,6928.77969111,-2905.99038091
-2419.76293551,13154.2017071,-5733.82660985,-2553.2889466,-3752.32153322,1322.17184824,-4970.33230078,-2876.14728767,3586.40817062,2017.85324119,-3991.27965848,3335.46765674,good_guy_greg,1223.14029069,414.962503423,6348.44220094
5969.04778558,19834.1268066,4268.42106682,24.8336391128,-8068.21675133,974.546795553,5122.44765801,-6804.80637817,-11296.4514526,3216.74408268,5619.09951289,-966.637442383,high_expectations_asian_father,-3304.42292173,1906.86216195,-2163.88865588
17193.6747822,5176.36559257,-7550.32689968,2672.57835208,-4037.42481355,-1934.27427072,-8338.15152731,1067.86090488,4744.46824209,2447.59985011,-2715.95691757,-473.384145975,good_guy_greg,-1801.24262835,5037.13871864,2416.82387229
4651.22148064,18154.9202093,-1688.95322172,5318.77765568,-5677.81938268,1922.66476605,1842.70590923,-6475.27894167,-7372.51000281,4925.55996618,2597.96647357,-4040.3512507,high_expectations_asian_father,-3693.22572433,7625.29887432,-1065.30174592
-1918.40592243,11322.0060314,-44.5410703944,-1193.27559051,-3038.27957795,5837.07744423,3945.86675304,351.08117813,-5097.57363269,400.886344993,4347.47622222,-2312.63674195,philosoraptor,-2454.43897325,-2259.04143894,2055.44768063
-10568.4987725,-8634.6750037,-9.3836274502,-7574.02481836,-345.325174392,-1605.8175377,1440.60598246,1279.54724908,909.589230627,5568.956726,592.062277953,729.457225448,overly_attached_girlfriend,-1023.49554478,4112.55747737,6604.66441028
2003.04798633,7849.00157592,-7444.75115135,4852.78401644,-7622.33386623,-9261.89662617,2400.48747802,6003.54317829,-244.888634601,-4400.96636488,3849.33471253,76.042961806,paranoid_parrot,418.227821193,-267.333585038,-1006.03191787
-1075.87391655,11709.9469902,5012.34750176,-1814.44219787,-3734.33506149,-1138.57905795,1949.98527489,-4737.92981917,-6055.54356275,795.980430492,1291.71711617,-653.910303113,high_expectations_asian_father,-7468.18396388,3755.67184031,-4301.49484091
31135.8812985,-3392.15554031,-1810.6343359,4134.570504,9559.80620906,1539.5500045,1336.79299411,-3231.47036061,-4867.91447989,-4903.17544403,-628.905322213,-3181.04923725,bad_joke_eel,6514.47125405,730.352500106,-7282.35171134
-2121.87285406,10636.7289452,134.289793619,-2079.7694438,-4091.4314746,5568.18187841,4153.09332278,884.323068678,-6486.04706019,421.874747207,3365.45342358,-857.540580877,philosoraptor,-1249.39942466,-5020.46175255,1416.59773625
-9693.11977932,-4052.00143637,-669.237112558,3304.8563869,-8816.68544393,-4757.75482295,-7107.61835416,-1965.33168732,-3820.54376645,-2039.8518451,7995.3711501,7659.15032471,religion_pigeon,15698.3735088,5650.93258995,1735.17906862
-1914.75664657,12499.1528769,-61.1848383288,-2611.08471784,-4013.06651539,1062.2270607,-796.771863613,-969.92286389,-950.106716684,-6039.47938287,-7682.65304297,-3928.33675232,confession_bear,1301.85147542,-6254.4627056,2732.44296749
-14882.3949001,-6774.36256584,-4214.90239307,4314.60489276,-1827.55447257,3682.52193581,544.491128147,687.160655124,1136.39372172,486.659271224,-782.935296865,-1346.08541592,overly_attached_girlfriend,1827.50028581,2374.51417645,2638.82717832
-11267.4533791,1370.94750274,-3366.28892622,-9634.09569291,9415.7298433,-9367.17590133,-7890.57174719,-8233.44732565,4297.86804019,-4605.0080005,10543.4346814,-5247.92921221,sheltered_college_freshman,-3253.9798987,-1092.52756605,3500.59257979
-17931.5577719,-12060.5961268,2714.677892,-4273.89219442,-1373.31261473,1672.58234437,-3204.97112987,968.648020349,-4948.72522298,-6151.65863511,-8823.42714112,43.5654910681,first_day_on_the_internet_kid,-776.667778614,7441.34799524,-3118.82220426
-19465.0890776,-11251.717879,-7536.23565118,15507.1503787,1243.40520564,-1713.94320994,7466.18292467,-7148.56861878,1765.81953279,2995.03741812,-662.160711501,3570.52103253,advice_god,-2761.9034797,-2075.11060688,-1035.94093851
-14852.708996,-1610.50871876,-5168.01005458,-4249.8784534,10745.5779267,4945.06633052,4655.64508345,7198.02211008,-1545.92698414,10151.7851041,799.207299007,-4320.80556981,college_liberal,4646.12535336,1299.27245711,2470.20624328
23903.4699958,-1594.16631362,1864.28767062,-366.459143779,2528.85955552,-3914.88986327,1524.33814072,-2391.82901289,-3061.08121847,4732.47490794,178.972723936,-1782.20301393,bad_joke_eel,3942.88086158,-745.313236299,-8297.5122
-2104.56671134,12006.6620918,-283.806142031,-1752.46131167,-3483.7762707,6088.12199084,3788.33276483,447.276356524,-6362.53637714,1512.50140471,2056.63787307,350.282158995,philosoraptor,-1947.04864115,-4376.44057026,1206.26870883
620.089220998,11858.4571701,-5905.84354899,-3489.51029326,-3720.43557829,1482.05606816,42.7289565934,-304.551945108,-1247.43366535,-2673.0392121,-2337.00902689,9102.26132033,good_guy_greg,7110.33726151,-1701.50605694,2637.5841961
-6992.29856361,812.094042608,-261.755108604,-3373.77223061,-1599.01756717,-4022.56451527,-6576.88117673,-4608.28124757,-3998.28807435,-7672.4353368,2997.37286311,377.951170585,sheltered_college_freshman,348.813035815,-2359.25884701,-1337.42838315
-8.8741353493,11451.2731664,-9993.13061057,4211.679349,-7742.43402587,-9929.16618065,2999.02302746,5740.65654211,-2266.68688319,-532.884828596,-1565.67371822,597.774179299,paranoid_parrot,1090.56162137,-3067.6713547,-2859.53142718
17765.8661661,4218.60880855,-6934.3448155,2211.01765152,-5145.86177027,-813.097038161,-7121.47044816,2777.54200393,308.290731757,182.290094635,-5045.2043172,458.059011085,good_guy_greg,921.518289178,2425.85669429,2020.6499594
20339.3010696,-17756.5034752,9978.69430183,-13278.8329853,-7426.4132361,944.831072881,16528.884701,-1493.35494099,3467.96066088,-6299.19262066,2225.51930789,1653.01289144,sudden_clarity_clarence,416.933363281,-1555.26618102,7315.01258336
-2450.67963562,12409.1078771,38.7466232063,-1923.39050009,-4447.38754376,1492.10774204,-2470.1660504,-1537.92097381,-1605.684537,-5512.38897916,-7370.61069204,-5558.45449033,confession_bear,451.604632033,-8070.06585431,4403.22256958
-19636.0447718,-12519.3135956,-8266.19122138,17619.0034685,1342.10607457,-3113.3143079,8968.01276438,-10134.2844073,1784.53365542,1134.13140252,-1563.70388051,2906.32888715,advice_god,-2569.19015327,-2352.92793998,1198.52511297
-4880.18031286,9899.71445077,-894.529417864,-214.431033949,-1321.84924378,5001.20408329,1143.48739076,2003.75547029,-1993.21006448,890.140987393,2399.23236605,-1488.8775298,philosoraptor,-4686.12466914,-527.086782826,1084.72140037
-18539.405139,-11962.5209969,-48.7637446403,-1300.24624546,400.268936815,3452.9917373,-1837.04264863,4560.93441622,-3533.93370385,-1273.08179493,1681.22286831,-149.954097862,minor_mistake_marvin,-2619.45832378,-1032.19477709,-4805.45630289
-5152.78846252,6487.93038398,27096.6429585,12167.6913027,1166.7940869,332.728754501,-508.744395693,5519.59751466,2571.50656073,-3661.69727337,2090.97570757,-1575.83198722,socially_awkward_penguin,987.554281339,-1990.41142473,875.45160835
-2703.26795001,10735.1567271,166.143870904,-1539.69687852,-3964.56110598,6550.93623914,3613.49573828,1358.51598275,-7648.47701597,1201.18845174,3340.27785403,-89.3678676127,philosoraptor,-2354.87307067,-5700.28138123,1617.43220476
-14363.1178051,-5079.24308734,-48.5214342347,-7655.5059023,4981.821299,-4239.74072083,-1332.37605978,-77.8469326256,83.7635627178,1360.849214,4963.45004924,1760.37389847,sheltered_college_freshman,-395.135800851,-2928.76462538,-1977.18758053
-19202.4157684,-13893.1711379,1606.35476782,-2745.47632653,1470.74023092,1907.70594733,-4238.74203851,420.621990967,-1595.38500574,-4054.08789232,-3414.93374059,-3916.89070406,first_day_on_the_internet_kid,368.796692281,6704.22924876,1521.5983466
-14858.5172005,-1884.01817304,-4875.54974463,-4479.6070894,10788.4416084,4602.43541909,5360.8565378,7240.55034155,-2358.17659838,8651.78796766,1617.12079414,-3894.30260942,college_liberal,5190.96360845,264.448758159,2633.53703261
-18584.4905909,-13325.9707742,3071.27028816,-4691.60829082,-1836.73617511,2457.00688861,-3775.63597964,1358.92807712,-5405.46039759,-5805.8788513,-7914.78387745,506.801129589,first_day_on_the_internet_kid,-1396.44180682,5980.56825073,-2621.09744845
-18446.5433974,-13647.7362688,3144.96411368,-4774.8023456,-2156.75998599,2602.32844223,-2630.2430465,2099.69666378,-5796.91402636,-7179.5110663,-7227.68646316,1556.14768099,first_day_on_the_internet_kid,-1645.0489325,5917.88817185,-2801.71126931
1016.57645716,14602.2717007,-7353.85711576,339.037463185,-6778.11032833,1526.80847676,-5947.77695682,-2915.1963999,2722.40173696,769.083295099,-4285.97743583,3745.44605398,good_guy_greg,3227.35792067,2319.55885378,6271.7515424
-11325.4119121,1498.61879482,-3407.24486584,-9640.9451968,9480.55835378,-9334.6696484,-7797.6374742,-8263.12672875,4379.92294884,-4512.73521661,10313.885089,-5425.80852454,sheltered_college_freshman,-3483.28695535,-860.120475829,3881.96995631
-2110.4999892,12313.0266543,32212.5275144,14903.3183103,2270.17501265,-2164.60527753,-1679.28206329,6987.44113777,4689.16333708,-631.242921949,12.9166407696,-933.374661718,socially_awkward_penguin,3012.59208935,-470.804664867,1456.8796374
-2591.07220325,15453.9435913,2436.3976506,-8208.95027386,13155.3286263,-9058.17528965,4811.29899066,582.977266394,4995.68255486,-1360.30825209,-4200.31924352,8629.99000448,bad_luck_brian,1276.49071165,2218.6350937,-5766.39958629
10010.1719412,-1220.69252346,-1305.18484074,4709.95686816,-4624.26586843,-673.547780857,-5445.2392527,-2640.72129974,2742.93924543,1691.72470847,-4141.45271045,-2555.17260491,lazy_college_senior,7176.80644485,-2095.92890797,5894.58792046
-10949.8913845,1296.72720629,-3175.02565628,-9308.64380679,8993.06308471,-8473.81735668,-7523.98232538,-7195.27564542,4085.68992366,-3942.68794544,8682.25674227,-4698.79895905,sheltered_college_freshman,-1739.79232583,-644.935273369,2666.3914918
-10141.7694443,-4656.82431541,-1416.01883846,2902.49670355,-8742.55504419,-4718.50904725,-6446.46315355,-1482.71779604,-4349.14682784,-1802.60655601,8384.2905577,7015.9726259,religion_pigeon,15682.7112705,5770.34684529,2420.564256
-20183.9362799,-12948.289402,-8333.02887901,17813.6231439,1727.01463939,-2162.4586204,7952.91767803,-8536.40562903,27.6024964125,363.625079355,-631.959058535,3636.82021982,advice_god,-3491.305232,-3318.77485609,502.831258953
15543.0685248,-17456.7313036,9287.85388472,-10692.2432078,-3732.61401515,614.645519445,14523.4719943,-1251.73670382,1133.69444852,-4418.90990218,2003.09225424,2309.57573737,sudden_clarity_clarence,818.391975362,484.208076073,1201.14314515
6902.31047888,21989.4318306,2913.93761765,745.083311981,-4945.72440303,-278.451329883,6025.29954712,-7906.93075749,-9895.05772666,4393.21486559,4776.54612538,-3530.38589148,high_expectations_asian_father,-2831.56085032,6405.61401502,-3058.2769786
933.925463969,-13977.1692309,1443.54956932,-2696.59310334,-5864.87776072,-866.854690938,-7943.57847029,1569.32657351,1673.13919458,5521.48894501,3820.1288499,3777.68037258,evil_toddler,-3007.62802248,-4172.80589362,-4961.48890942
-2808.90910385,11734.91135,-275.386128118,-1209.03979505,-3332.56860179,6381.3507342,2471.4337744,882.181945269,-7138.89076909,2908.5639596,2207.93957428,-1333.05415706,philosoraptor,-2295.3420714,-5437.05168782,1508.61720254
287.903997358,11804.5359734,-5305.75965393,-2753.79216625,-5490.3099446,1567.76282722,-1128.13339832,-1380.94437437,-974.78181509,-404.556557111,-1342.30996134,5820.89824288,good_guy_greg,5215.28414071,-2830.46044802,4612.67977151
-133.005540267,11564.0582301,-10235.4110792,4429.37461325,-7712.66013941,-9415.55072338,3660.48016615,4923.33840674,-1147.01058681,-2282.38565059,604.436361571,-853.673320523,paranoid_parrot,813.321296211,-3000.39095092,397.801216246
18429.5523185,-19850.1822274,9979.57658589,-11880.2827101,-4000.55461379,1042.18131351,13349.762774,-44.9120431318,2413.79689088,-6540.62452628,3995.4642415,396.181635206,sudden_clarity_clarence,-1163.18466662,-825.416841443,4349.87227614
939.960245294,14469.5731213,-6436.58582244,-651.840454422,-7525.67117618,1930.02650919,-4210.57824413,-2456.78127418,2411.15709334,238.173767761,-2667.2897022,4734.30979867,good_guy_greg,3582.46137119,1658.86503434,7362.35104952
-4039.83586816,10742.5483765,237.174413764,-2931.0095132,-3850.57170891,274.693000771,-2051.91397744,-1774.36596392,-130.932126372,-5425.83900413,-7663.96315116,-5971.79605874,confession_bear,-1194.08715703,-7313.54386554,3998.64399806
-17951.2980159,-10248.6840947,-1094.14265895,-897.396029967,1083.29412697,3289.95855262,-2327.04345111,4127.92346568,-3038.79832032,-1025.54212046,674.005513007,-1349.31545528,minor_mistake_marvin,-1715.184189,-1125.74783199,-4693.93705419
-11325.5470718,2031.68263829,-3595.89760769,-9307.57993583,9586.00945069,-9493.86477874,-8331.81085333,-8589.0859092,4669.92601914,-2613.87576277,9493.42938984,-5904.69933509,sheltered_college_freshman,-3808.91286388,53.2791511935,2891.45656001
-14772.1706868,-2343.9020291,-4840.86406593,-4752.51123931,10763.0434259,4356.43635464,4218.89876796,6899.9692296,-2728.31095303,8784.43813582,394.802398637,-3911.26140139,college_liberal,5382.15915671,-162.285093522,1778.67656824
-10617.5225454,-5153.49393418,-711.42099999,2590.68005953,-9696.06804685,-4116.74158908,-7605.77604382,-1037.86872852,-3738.77568742,-1422.24495244,8132.36460955,8482.89731165,religion_pigeon,15342.3510141,5239.99615648,1799.48359399
15613.7048367,-13947.1394034,4272.93313444,-4299.63461713,-8171.72388918,-2999.95973576,-8082.11004588,-6778.36394679,6825.29881671,15548.6535706,-7364.45230499,-513.230090126,lazy_college_senior,3440.69662639,-5611.07263216,-349.345253111
-1237.23371774,11953.7804164,-8449.69973355,-579.538075805,-6120.07539853,15872.3696581,1926.62292222,560.435251166,15570.8343021,-4879.88601777,5454.25335662,-1134.43364923,business_cat,-148.037473472,2544.27112169,-4380.09492667
-14722.8628061,-1592.5388908,-5145.66368683,-4101.77523709,10848.0301313,4797.27083158,4418.13401273,7249.08327511,-2149.77190703,9632.18187677,565.173305011,-4571.71140796,college_liberal,4733.6605236,1079.19697003,2362.61721572
-6025.30086759,9217.3729733,-9856.50779299,2389.46462595,-642.525190358,17709.7612343,3006.85289902,2599.10101289,16483.5417348,-4693.40976341,5690.11708521,-14.4071030614,business_cat,984.901087585,5838.99416389,-6203.25715696
-2652.34134028,10849.2754119,-129.418192661,-1194.27968072,-1689.36124418,5721.83671535,4668.15430479,701.887774966,-5340.79265156,689.808101626,4244.62499433,-775.919235367,philosoraptor,-1804.68523218,-3652.27782754,977.575593052
-9461.2260582,-2985.16509995,-2588.84047733,3273.13766907,-8532.84365387,-4457.89027034,-6933.85219167,-3247.68241174,-4055.5781379,-1642.1290985,7477.89650872,6046.40158946,religion_pigeon,16045.9782473,6058.88523321,3234.20605062
13908.0169093,-1682.79703392,-12473.0364539,6480.49955338,-5090.54741825,-12667.8048872,-871.617360892,17092.3388553,-1434.70272048,-2434.57259645,1112.94048939,-3084.7508156,paranoid_parrot,-3037.4037092,9.4724640798,-387.469391987
21891.4853562,-19304.0093902,9459.05137875,-13390.4589985,-7764.1565964,378.259690972,16975.2519975,-1233.34114342,3948.46913792,-5684.18970547,1649.29464231,987.111298349,sudden_clarity_clarence,2009.38119331,-981.181963476,6039.17639978
32268.0072431,-3728.4444079,-3214.03344039,4416.18687988,8837.84227466,564.53081092,-1608.85174923,-5309.88108098,-3844.65947073,-5731.22850406,-2443.43203403,-5468.62484868,bad_joke_eel,7587.33721239,-2487.62044367,-4304.17097163
-14796.8347544,-2258.54339841,-5125.11137575,-4343.0179684,10837.0928659,5138.25161096,4223.3556711,6981.73236334,-2516.11210893,7352.29537307,1133.92681012,-4913.16544664,college_liberal,5228.55310346,-598.964392535,3181.33956491
-17834.0746537,-10514.4365736,-609.035486614,2474.41553041,-1946.49125292,2429.36571302,-3823.87397093,1478.61114798,-2331.1139348,-3705.03640905,-1551.27571606,-3542.28640787,minor_mistake_marvin,-853.009141854,574.736103906,-4031.94363268
20471.1595387,-898.703433512,2601.86991716,-1384.01505589,1658.36734542,-3816.87692321,3972.68737098,-2098.79968239,-3959.49290661,3298.4413086,1657.91928544,-645.412080957,bad_joke_eel,4380.70508093,-1682.00237295,-7485.35955494
-14612.0252591,-7453.88432106,317.696944176,-106.535783964,-3023.19125781,-1176.32255504,-1735.38982059,943.883369829,172.41210371,-469.001969707,733.283738006,-739.671765945,overly_attached_girlfriend,994.780178469,516.310469534,6690.43209588
-7734.61496614,4336.52760905,26198.6152445,8960.23346194,2639.99763895,-3060.59011301,780.721835338,6019.25432439,2722.78144652,1293.94124554,507.668314866,1356.1213549,socially_awkward_penguin,-412.401887107,-2217.95481892,-867.341154205
-2208.88773178,-16241.6908303,10009.7632313,-3848.94629527,-8403.85278034,-1521.98288475,8217.6383464,825.808335195,-3259.43016816,-1957.33327378,4225.7284438,-475.714429567,overly_attached_girlfriend,2682.05965655,5536.21799055,-5445.41672657
26004.6522453,6092.82118661,-4243.75276872,7018.53960895,2940.50093391,-127.989399127,-1439.98071058,1499.51089967,3406.5249382,4103.87893895,6487.8782418,5865.65785752,unpopular_opinion_puffin,-460.799004882,6357.68148496,2318.47623559
6363.27609888,20024.7478641,4390.21867742,-1486.09653556,-7677.02572341,892.285902003,6153.69379806,-7303.16014466,-9346.5372513,3515.24067396,3736.62777487,246.407436398,high_expectations_asian_father,-2545.65309425,3988.78149745,-2867.66545043
-2620.34968226,15214.2527137,2741.71858074,-8451.60708862,12774.3321956,-8896.41247557,5358.54188915,527.97379013,5749.27944817,-631.44038754,-4988.88221804,8840.55283308,bad_luck_brian,603.027022958,2743.22624249,-5203.81615927
-15229.3443856,-2430.79985548,-4350.70926167,-3626.64632063,9725.48557441,5014.1876218,3432.48945899,7637.14627182,-3055.47259204,7707.68709657,899.163372833,-3941.53484375,college_liberal,3779.89861966,-454.214881647,1743.25100537
