0,1,2,3,4,5,6,7,label
-18870.9615176,-10992.5509666,-8138.01925745,17445.4629254,1704.70747149,-2285.73603655,7297.18967906,-9685.84978028,advice_god
-4547.29090726,8384.14307755,27740.7530167,13130.1085244,1924.67724571,-812.538168567,-1658.61351687,4744.01302909,socially_awkward_penguin
-11251.5352353,2154.32654393,-3447.67582083,-9176.73278048,9272.81550463,-9381.14166216,-8048.39812454,-8375.91651411,sheltered_college_freshman
32537.2795701,-3392.43596461,-2811.90950646,5384.22932357,8509.16545234,1902.23117935,-3306.72804981,-4827.3465047,bad_joke_eel
-1499.77123313,14202.5968024,4916.38061214,-9424.89315128,9585.50162581,-8999.21572146,5665.45741717,284.653628473,bad_luck_brian
-18635.2260617,-11287.3245911,-7131.02994623,16428.6546176,926.674078361,-1948.27278775,8489.05534574,-7741.65978294,advice_god
-18044.4371616,-11356.211803,510.392566627,-2418.7965345,633.519330281,3909.96553303,-2833.88406986,3980.10887367,minor_mistake_marvin
1011.87285362,-14096.6999384,1827.9176484,-1836.7144375,-5343.75903482,-837.67204984,-8226.14965623,2297.28579529,evil_toddler
27585.6556308,-13989.1045182,2416.38592457,-2183.00244007,-5788.19736236,258.040726266,-584.750990531,-5543.05344567,sudden_clarity_clarence
15586.3375488,408.837944936,-14394.6898454,6012.30329841,-5792.97172958,-16546.3013936,3765.94484818,16334.1663388,paranoid_parrot
12917.927352,-16144.3942711,4456.57766006,-2716.79532964,-6248.07975024,-707.884027842,-11479.7631069,-3563.02422788,lazy_college_senior
-3997.6026098,12833.5556592,3702.84778664,-9280.404229,11740.8870676,-7633.41279319,4207.68957476,788.904145023,bad_luck_brian
-4547.1955426,8998.06730485,238.96788007,-1897.49400754,-2161.54259821,5579.42837066,1608.47562091,1079.29850056,philosoraptor
-6767.69205668,7074.96280937,947.297501612,-5467.04654405,-904.802317646,-882.018678008,-1253.45361572,-1779.82677016,confession_bear
-20982.7952067,-18787.8099582,3240.68126283,5212.95462111,205.211579012,2556.8375438,387.445421842,3560.74731124,overly_attached_girlfriend
14180.8446365,-120.349904929,-12463.3407625,6519.97839998,-6086.81702015,-15484.2639261,1725.52573252,14798.1882754,paranoid_parrot
-3027.20330211,10362.3892081,483.946056893,-2355.83561995,-3818.43014722,6433.65568766,3195.43001227,1497.0459942,philosoraptor
22614.5674487,-18826.5919334,10159.6103592,-13138.162466,-7835.57561233,-2500.88924661,14919.6566662,-1139.11916567,sudden_clarity_clarence
-973.445738803,12202.3865929,4445.21806219,-1307.15189085,-3263.04293122,-1737.7995086,961.064902757,-5198.65146481,high_expectations_asian_father
10626.1482192,-4567.78531512,25730.2239226,11804.4711651,9306.95265012,6739.30635574,-2972.16249032,-1579.03067097,socially_awkward_penguin
35694.8547407,-2767.25252995,-3145.67300448,4763.10968531,8630.33167612,-1025.35219613,-1000.18338232,-6709.72367971,bad_joke_eel
-3885.0825934,14424.5810309,2720.24495117,-7365.8707586,10079.0626612,-6341.22113111,147.123320246,-905.875661521,bad_luck_brian
-12274.31115,-233.068958869,-2294.66987565,-9554.92873267,8471.43623384,-6950.1674989,-6788.83136182,-5503.12866865,sheltered_college_freshman
-18803.7502254,-13272.4686394,2941.24900111,-4662.90104246,-2298.58419862,2821.1160969,-3111.18516543,1778.73189842,first_day_on_the_internet_kid
-7113.59302852,5261.99834884,25783.6986038,9498.86364573,2764.85058336,-2538.33298037,342.904895809,4758.75051317,socially_awkward_penguin
-19216.5576562,-11253.9180531,-7963.66879709,16080.388466,1519.39912876,-1982.85555332,7440.71577897,-7672.81414256,advice_god
31846.7911567,-9096.741746,-1652.67243647,4495.33509829,7131.08710953,3069.00142048,-1545.91710836,-2634.32145514,bad_joke_eel
-11685.6065944,837.450415383,-2575.05947324,-8640.94153962,8705.21421316,-9176.76548387,-7881.95382682,-7623.89798046,sheltered_college_freshman
-11348.0304908,1408.7520862,-3087.69679983,-9018.33673103,9234.52850532,-9127.54786093,-7927.7631267,-8106.21867012,sheltered_college_freshman
15680.3346528,666.861549714,-13353.7548635,7312.47412734,-7905.34807504,-16565.237344,1156.28255844,15730.8480512,paranoid_parrot
560.983328117,13669.383846,-6471.17176765,-1003.79570343,-6352.73198286,2638.31854275,-5099.96121386,-1164.04229368,good_guy_greg
261.106544884,11730.8469056,-6085.62258384,-1746.02991059,-3596.90971588,2260.38733734,-2250.73984428,252.445922724,good_guy_greg
-3921.90215111,10765.8799389,618.803389287,-2824.73793219,-3453.33407912,170.237148568,-2236.22054257,-1700.05620327,confession_bear
-4787.06422271,4154.64666632,-961.729076645,-4594.9633548,-2642.00330617,-3751.01637506,-6479.32324709,-5652.08539518,sheltered_college_freshman
-4174.41289453,8164.51463206,29535.8648118,14799.8714259,1274.8223149,-1475.58995165,-2583.01916498,5461.4566187,socially_awkward_penguin
-15228.5053702,-3371.38654061,-3886.26336333,-4491.38073588,9734.21665178,4665.0788744,4617.39861345,7503.26889343,college_liberal
-2613.52602849,11858.170978,27122.1819492,13400.8693181,2308.32604153,-1793.73104937,-1343.45685743,4153.12620955,socially_awkward_penguin
-3334.65713236,14315.5931705,3562.48559928,-8446.09850743,11319.5295401,-9326.17821999,3880.5485235,840.063830707,bad_luck_brian
-173.668463049,-14905.0208807,1488.03210858,-2296.01057934,-6071.24824321,-291.99208226,-9006.60158233,2657.36168868,evil_toddler
531.618560996,12338.702062,-6038.67533853,-1140.90673443,-4491.73143589,2191.90613298,-1981.35648214,-134.895898429,good_guy_greg
-4546.38037939,7607.99832795,27205.5093987,11887.2676998,2301.34000782,-337.888825442,-413.173309484,5346.5479811,socially_awkward_penguin
32998.3375086,-3918.39249962,-5721.87563405,6244.28809403,9613.83480218,5498.26153191,-3638.13188874,3914.31817599,unpopular_opinion_puffin
-18907.6897224,-10158.2390576,-8810.86920926,17002.3798914,2451.61047311,-3741.34068136,9797.77056108,-10090.0409741,advice_god
1012.81175675,11053.8341474,-10040.2885087,2983.36674141,-6410.80432618,-10601.8312264,7195.26797366,5691.0345259,paranoid_parrot
-18011.3615044,-11358.2986366,-1278.74336616,1928.68658643,-1822.97425942,2965.5065901,-4555.11722941,1665.38253694,minor_mistake_marvin
-18757.2102179,-13544.3191088,3082.35171067,-4541.15321643,-1917.66265992,2642.59024758,-3395.34538511,2054.99060349,first_day_on_the_internet_kid
15903.2951135,1544.30940178,-13981.1315064,5494.80670628,-6011.23823983,-16043.9482265,2464.53228185,13093.7795624,paranoid_parrot
-5097.56461073,7897.59017885,29667.9811887,14171.2970054,1229.85681677,-1351.43485248,-1792.69747503,5939.04363964,socially_awkward_penguin
898.191393417,-13629.0179755,1194.33596081,-2696.73569616,-5943.13586712,-813.967582866,-8220.16004646,1470.71330495,evil_toddler
-18222.618101,-12329.7597995,2609.97127177,-4228.32489124,-986.714176295,1842.62331847,-3072.5381704,824.719464212,first_day_on_the_internet_kid
1438.11423596,16895.4548044,-7642.82759921,-1031.57403686,-6381.18702674,829.762084772,-4176.55828222,-4446.62478898,good_guy_greg
-2930.58746387,8343.81507163,-5938.77302531,-356.295039484,-5012.47060993,15346.2756235,4407.85552257,2918.3533213,business_cat
-17880.6664509,-11607.2863635,2289.64159623,-3721.4143633,-366.188421334,1657.19216181,-3064.76015761,1363.20216484,first_day_on_the_internet_kid
-4510.74021872,7852.78500282,2016.98849607,-2747.54301892,-4988.28670175,-570.852628255,-853.634890858,-1988.56841581,confession_bear
-2463.71186417,14454.5149828,4598.60824644,-9486.88289017,9844.31918032,-9222.74611823,5451.10995385,-967.962423837,bad_luck_brian
27565.0237762,-4595.86244511,-5535.30068892,6609.38452236,10305.7793964,8648.07126527,-7939.12474331,4941.59685484,unpopular_opinion_puffin
-18094.4467838,-12482.785163,2719.83346453,-4298.09385126,-880.625135849,1289.92938656,-2677.93002762,1217.73059539,first_day_on_the_internet_kid
21211.807808,-18442.6056324,10087.853078,-13512.7153576,-7180.90211185,-555.255072997,15654.102171,-2078.2885375,sudden_clarity_clarence
6219.32879537,20969.9518996,3045.45607447,1499.61198849,-6301.63041696,-1506.4763379,3773.90802149,-8073.1390156,high_expectations_asian_father
-3647.78196703,11227.000613,-2523.90636647,-3.0554908831,-3178.86562317,1130.16736476,-3595.75281131,-1797.56607487,confession_bear
-10976.3285615,1747.20961852,-3264.14916161,-8982.45156671,9313.70275364,-8706.95268313,-7067.37463429,-7180.27747795,sheltered_college_freshman
-5995.7880824,8849.55181682,882.296943493,-3698.22285886,-2630.41920158,256.194544495,-4961.63978293,-1595.56558075,confession_bear
10742.9970394,-16773.1170502,4944.75726665,-3409.32083353,-6526.87332061,-596.68277858,-8736.58922527,-1722.26454252,lazy_college_senior
1230.48007808,15923.6203916,3554.30699377,-1172.18287429,-3918.25182165,2368.4125663,-751.656334122,-5393.72897017,high_expectations_asian_father
30505.8743402,-2962.91461412,-5149.65570329,4921.4059026,9319.83531517,6547.91423932,-3908.76709331,3359.73229736,unpopular_opinion_puffin
16145.9058149,456.441702008,-14614.9264044,6517.31315854,-5928.62808992,-16564.9535762,3558.18373866,17024.6320986,paranoid_parrot
10672.723458,18080.4841105,7077.97960862,-2037.98144123,-4520.88950564,-3124.32210154,-721.841472893,-4531.8740073,bad_luck_brian
-18739.3568882,-9112.76060678,-9385.28488685,18972.9054163,2495.37687605,-3200.0663003,10861.3492095,-10671.9405467,advice_god
-3365.60733585,13182.3666824,3164.35380097,-8705.90918611,12711.0684256,-6713.2115326,3923.11842755,1408.44203612,bad_luck_brian
-18255.428673,-11238.9021451,-588.638861425,-1500.74587379,115.666928498,3073.13883665,-2263.70243218,3868.68649064,minor_mistake_marvin
-12260.1645665,-35.2663416758,-2521.54390498,-8990.13243001,8671.34065048,-7045.91832239,-7171.45366531,-5097.56888794,sheltered_college_freshman
-18783.149523,-12617.3289938,460.770724785,-1615.43032703,-403.267555021,3696.97197618,-2459.12539584,4749.88566867,minor_mistake_marvin
-2191.00980793,15275.4417583,4492.1514213,-9232.75389467,9078.15574052,-8154.5089574,3388.59137194,-809.681530913,bad_luck_brian
15821.3469019,-12816.0621084,5594.01903882,-5945.7124399,-8035.57904889,-3495.48471987,-7606.6545369,-6630.07767054,lazy_college_senior
-4171.32392946,8193.31843049,27739.6212812,13253.2167213,1677.66968212,-670.583818606,-1751.42790586,5000.70518547,socially_awkward_penguin
210.195233654,12506.7717178,-6013.99059622,-1006.70985037,-4351.85240263,2051.64706852,-3204.07635799,-612.474646307,good_guy_greg
7830.35236516,20721.2084,2725.43183578,1331.17673293,-7170.40389266,954.776099438,3949.6664845,-7474.08971544,high_expectations_asian_father
-9152.00681613,-2317.38113301,-3005.58815095,2809.61849887,-8536.1585745,-4135.53601985,-7539.75684035,-4080.54559728,religion_pigeon
-10445.0137517,-4121.87518625,-4243.81222093,-3983.94503261,662.737826802,-3441.28834922,-1628.80154926,-9.6714230266,overly_attached_girlfriend
-14197.2976782,-3574.87333716,-2105.62120511,1720.29709015,-1086.05879113,1672.33767882,-1027.6363854,1563.58205305,overly_attached_girlfriend
-18446.1737849,-13127.8440777,2888.74014287,-4454.77925397,-1670.97901207,2067.42733766,-2970.01015574,1332.90171096,first_day_on_the_internet_kid
32244.504076,-4672.49405498,-1448.80853498,3609.80627338,6364.2540126,180.840135888,-1586.08528106,-5529.41255565,bad_joke_eel
-3993.74657802,7880.16031552,-7387.77614052,345.190950234,-6153.06926086,16323.9387334,77.7939259303,1949.24741346,business_cat
