0,1,2,3,4,5,6,7,8,9,10,11,label
-1914.79011979,12499.1727814,-63.6976486421,-2608.70519749,-4021.00766677,1076.21645817,-771.830441788,-952.074072373,-828.119866245,-6033.67673188,-7729.05688724,-3741.33282932,confession_bear
-14882.4058872,-6774.41784194,-4218.33452348,4317.78284067,-1855.36995195,3679.81395117,583.51105969,788.878117355,1155.26255353,575.707190642,-676.76743405,-1099.660911,overly_attached_girlfriend
-11267.4455365,1371.05591522,-3369.09266321,-9640.26135242,9413.64835647,-9330.60859846,-7850.71024951,-8196.86254832,4285.64527931,-4706.42723586,10302.1911021,-5269.57474907,sheltered_college_freshman
-17931.5317894,-12060.0158668,2713.49537992,-4270.51867641,-1365.94783935,1658.82019627,-3206.64117478,919.795879395,-4958.66366413,-6213.54060658,-8873.90543606,-250.159148022,first_day_on_the_internet_kid
-19465.0647879,-11251.7730187,-7535.09216367,15513.5954165,1242.60810938,-1724.5284293,7448.80943064,-7128.74710523,1774.78366414,3067.21042665,-684.966818878,3551.58830075,advice_god
-14852.7073682,-1610.50449683,-5166.12194454,-4246.3222568,10756.7097862,4929.99223401,4624.58049525,7164.29185202,-1615.23977917,10185.8412357,1022.04165493,-4520.02557258,college_liberal
23903.4606358,-1592.93662083,1864.34364707,-362.713897482,2526.96608893,-3883.96967924,1636.13842802,-2439.98447687,-2945.36160999,4576.81922459,168.517685119,-1454.03055398,bad_joke_eel
-2104.57163076,12006.4896127,-282.946449867,-1755.11029403,-3483.29204215,6091.25871998,3786.71920268,411.915858223,-6402.53862058,1417.01115797,2170.84052422,513.98053378,philosoraptor
620.088853016,11858.2520597,-5906.49624575,-3494.79099038,-3709.34058616,1490.9426625,25.7790580537,-302.714231292,-1293.3835174,-2744.3765379,-2476.50141359,8509.31575657,good_guy_greg
-6992.3005615,811.510207423,-248.468056638,-3355.88122088,-1562.96693847,-4169.21372484,-6745.09517324,-4806.65624063,-3788.02924753,-7341.86061463,3685.72714663,26.3220041266,sheltered_college_freshman
-8.8805090572,11450.9553839,-9989.81404338,4227.7217868,-7743.03452474,-9988.29190996,2937.87399975,5652.97927138,-2266.31801326,-382.184637769,-1147.69720727,430.328573529,paranoid_parrot
17765.8673624,4218.21485816,-6932.60385112,2183.72558651,-5139.3398163,-748.793098126,-7111.72782735,2863.04752011,245.171559627,-9.1518761199,-5561.38790019,154.180422891,good_guy_greg
20339.3203583,-17756.6531066,9977.60953368,-13287.1947836,-7423.03880344,951.882990255,16511.7153792,-1474.07410571,3421.63057964,-6296.84569119,2267.39099466,1465.72278012,sudden_clarity_clarence
-2450.70524918,12409.3088959,35.3082755298,-1919.10010805,-4461.46370683,1502.18258671,-2433.40143733,-1505.55886102,-1486.85712236,-5497.66814416,-7351.25145682,-5331.36052789,confession_bear
-19636.0415735,-12519.1882937,-8266.33932553,17614.6809187,1343.45357905,-3101.89644744,8979.28121755,-10129.1163751,1744.7006955,1109.76095952,-1716.77292078,2848.81039887,advice_god
-4880.18467414,9900.1308742,-894.159088828,-210.927317453,-1313.01337585,5020.65862438,1159.61631533,1985.292045,-1941.5357925,799.044079608,2070.83915078,-1375.98837996,philosoraptor
-18539.4314798,-11962.7953765,-51.5052779327,-1306.65818134,392.742979745,3492.89418655,-1786.11498521,4654.95209477,-3498.32755974,-1420.11365344,1346.43699323,171.171008588,minor_mistake_marvin
-5152.7786655,6487.6719225,27098.7480045,12163.7285517,1168.91437409,316.208487184,-533.356879195,5505.90450203,2514.76219823,-3630.08272008,2132.36594449,-1790.13803266,socially_awkward_penguin
-2703.28081727,10735.4228891,164.422364769,-1540.93216524,-3967.15070203,6562.01567121,3648.96876801,1332.29564955,-7647.90749298,1055.81933095,3399.55715722,157.314279918,philosoraptor
-14363.0877683,-5079.38134599,-45.6418243893,-7644.88878776,4973.24973293,-4273.87175679,-1348.13079463,-81.893191403,70.182951576,1436.69554742,5213.93671261,1863.87299021,sheltered_college_freshman
-19202.4245112,-13893.7703285,1608.9149245,-2748.91395283,1479.53142405,1893.94603365,-4293.78366959,352.598413154,-1650.96941297,-3989.75454165,-3319.13039879,-4100.99924879,first_day_on_the_internet_kid
-14858.5172172,-1883.98697432,-4874.52649018,-4477.47219414,10795.8059668,4590.2501468,5337.82384905,7223.26477422,-2423.63991118,8658.3910489,1811.77190556,-4080.19316823,college_liberal
-18584.4763365,-13325.5528171,3070.51544755,-4688.44106994,-1834.1817634,2446.44183115,-3775.09526492,1312.8198413,-5396.52814306,-5864.17406066,-7928.75746304,320.073872865,first_day_on_the_internet_kid
-18446.5256475,-13647.0446215,3143.79962371,-4770.16705356,-2152.61469076,2599.89754074,-2618.60115709,2068.1714285,-5753.9126984,-7275.06896935,-7401.80911385,1351.25909994,first_day_on_the_internet_kid
1016.60409074,14601.7906516,-7351.65103434,338.940524582,-6766.96708607,1506.50234014,-6007.02101461,-2899.00220381,2646.63639256,828.180596115,-4336.48910116,3060.4256853,good_guy_greg
-11325.4021417,1498.77415898,-3409.91554884,-9645.73725413,9479.47300761,-9302.08221437,-7762.03260327,-8230.81710225,4366.79147016,-4603.88397623,10073.2357061,-5472.85574935,sheltered_college_freshman
-2110.50057566,12313.106259,32211.7685027,14901.5783422,2273.44886167,-2158.07800192,-1668.99912862,6992.06425015,4680.1867679,-639.085304059,-3.8707376443,-1112.22692361,socially_awkward_penguin
-2591.10598864,15454.1374584,2434.43369595,-8213.98428717,13155.4093826,-9021.31599599,4843.62063567,618.489401151,5099.15328835,-1396.40018224,-4487.89328368,8858.061911,bad_luck_brian
10010.1356497,-1219.93223807,-1310.59212799,4714.52668601,-4632.72504588,-640.871245314,-5364.97334732,-2612.25917213,2867.14083534,1646.22663213,-4047.34920114,-2492.88361107,lazy_college_senior
-10949.8890912,1296.76999307,-3177.12026516,-9318.17575343,8996.42374729,-8446.04689339,-7496.69475934,-7177.09323671,4045.56931876,-4011.38832594,8563.37175461,-4731.96307695,sheltered_college_freshman
-10141.7784875,-4656.38693535,-1417.37242122,2902.38361371,-8742.64626236,-4706.00421422,-6414.07228097,-1513.86139195,-4267.84443138,-1895.13795904,8962.6904125,7341.74844045,religion_pigeon
-20183.9549756,-12947.8162829,-8336.07466429,17811.2120607,1726.62841484,-2118.99249315,8020.50734023,-8495.38946967,112.41972862,246.146609053,-1024.7875304,3762.40524446,advice_god
15543.0138338,-17456.9467908,9284.11191378,-10691.0421151,-3735.65102667,641.756815963,14544.5144406,-1274.43066674,1243.09924344,-4443.90846209,2069.7607107,2473.4421413,sudden_clarity_clarence
6902.32903305,21989.3328402,2912.50970339,741.415921287,-4950.25829746,-278.352166482,6017.00345128,-7865.45781906,-9978.77891222,4302.37055011,4637.48329263,-3432.71790725,high_expectations_asian_father
933.941953542,-13977.2747419,1443.9161802,-2697.42193866,-5863.08552753,-863.879810247,-7971.82364028,1626.82738462,1556.25642771,5540.79903692,3562.05457126,3728.27186372,evil_toddler
-2808.9177884,11734.9373648,-276.829040431,-1210.19976628,-3340.29063773,6388.92129659,2493.63390593,880.822759702,-7158.57190928,2798.95166362,2342.66664375,-1074.57247421,philosoraptor
287.942360915,11804.3583152,-5304.31428243,-2752.65587497,-5486.05326144,1534.49720795,-1163.58070167,-1387.56906076,-1081.61793051,-361.446869153,-1176.15018912,5204.41021566,good_guy_greg
-132.997818971,11564.0758254,-10232.978062,4447.98378432,-7711.65757541,-9482.44238203,3603.4846251,4802.6100326,-1154.57119874,-2118.93799668,1087.32964822,-1030.61540035,paranoid_parrot
18429.5483773,-19849.7914163,9977.99940814,-11876.0227198,-3993.65732072,1061.42136419,13373.7904151,-62.0565021474,2525.23036475,-6574.75090388,3778.59432411,375.838345725,sudden_clarity_clarence
940.00482854,14469.2248586,-6434.88684163,-648.43170755,-7514.76779706,1904.12053617,-4262.7729246,-2472.27702511,2314.85415099,314.323994532,-2547.28298113,4098.53074803,good_guy_greg
-4039.83885572,10742.493626,236.962493628,-2926.04508844,-3863.35474867,250.16118183,-2054.91730948,-1779.71115471,-86.8362398486,-5332.18095384,-7476.6021651,-5861.11845403,confession_bear
-17951.3229127,-10249.0967048,-1096.67125718,-903.800421981,1076.05402509,3323.646836,-2296.96146134,4227.47865789,-3013.65349433,-1142.93249826,388.246344761,-1117.89769897,minor_mistake_marvin
-11325.5350954,2031.69004715,-3598.67757818,-9311.87842153,9581.71313703,-9467.91299778,-8300.70619162,-8548.48712529,4644.49808455,-2676.44745507,9330.87929493,-5906.61804118,sheltered_college_freshman
-14772.1865284,-2343.98250164,-4839.62152353,-4753.18654794,10770.5974166,4346.12618988,4193.47196637,6865.91484857,-2809.32443393,8777.79672143,598.816211196,-4101.43841039,college_liberal
-10617.5299875,-5153.29860336,-711.393770766,2590.4314442,-9696.859478,-4102.77934416,-7578.92204815,-1047.99662272,-3643.57717206,-1496.86121721,8673.97325675,8786.35738518,religion_pigeon
15613.7264644,-13947.4085434,4277.54479839,-4305.44598338,-8155.80988123,-3012.20016743,-8135.82053974,-6826.69925301,6655.26880466,15664.2719013,-7048.1764443,-783.120668211,lazy_college_senior
-1237.22580014,11954.1302552,-8448.13798045,-568.382279463,-6118.86247425,15850.5774849,1907.52002521,528.030167746,15640.7805555,-4696.45601526,5533.58596047,-1182.84158612,business_cat
-14722.854704,-1592.6052943,-5143.54806637,-4100.33242635,10859.414585,4780.39081278,4384.25598332,7217.60053982,-2238.1446763,9648.10491857,782.872004822,-4798.84322878,college_liberal
-6025.3013915,9217.91789928,-9856.62688705,2398.73054294,-644.105027291,17706.2488089,3046.77868442,2573.8210962,16622.9974277,-4568.22643361,5689.29257006,263.679655732,business_cat
-2652.34507209,10849.5270115,-128.801127563,-1191.35338269,-1685.52314272,5707.23277507,4655.79429475,613.272771061,-5391.63442396,612.897535916,4343.53518768,-705.348276638,philosoraptor
-9461.23663173,-2984.80538944,-2591.22986583,3272.13517438,-8538.20689586,-4450.34892747,-6897.25233705,-3279.50871077,-3997.85475675,-1734.23844548,8103.15997825,6331.87498527,religion_pigeon
13908.0006876,-1682.15024731,-12476.5472803,6480.35947366,-5080.67269962,-12638.5210371,-818.964113839,17104.7138689,-1369.71281341,-2546.99184279,917.821045393,-2858.2725649,paranoid_parrot
21891.5065234,-19304.5166585,9460.4566811,-13404.3725941,-7760.70625844,390.958633464,16954.8645247,-1203.49519361,3886.79790281,-5690.97238613,1658.21405366,767.886496986,sudden_clarity_clarence
32267.9882519,-3728.63504633,-3214.53892801,4412.97414086,8832.41143517,568.464923888,-1630.01429667,-5267.18157501,-3811.3553175,-5724.75496949,-2204.71226525,-5599.90103944,bad_joke_eel
-14796.8469874,-2258.49681006,-5124.07776101,-4343.19654332,10844.2392817,5126.75254329,4197.82099005,6945.83725111,-2592.09938609,7354.76620888,1368.99451718,-5120.20839087,college_liberal
-17834.1077034,-10515.481677,-607.758194467,2457.50436976,-1946.33663731,2463.59427309,-3851.8974283,1499.67271649,-2198.01890161,-3737.0132474,-1697.50650076,-3106.54413778,minor_mistake_marvin
20471.1607788,-897.310844391,2602.4837186,-1373.97813057,1659.67390672,-3794.0695263,4065.89877621,-2145.30764566,-3814.2931578,3141.79787723,1572.97847376,-446.660500017,bad_joke_eel
-14612.0440979,-7453.71254141,318.053413207,-97.1893610865,-3061.71913331,-1186.38193662,-1708.77273702,1014.18046107,255.566399504,-291.207045365,915.373124154,-348.302808336,overly_attached_girlfriend
-7734.5993067,4336.70009992,26199.5711606,8959.87666353,2632.88678513,-3070.32307648,815.718886061,5985.58095079,2701.52024232,1345.95894763,696.481058227,1467.58567676,socially_awkward_penguin
-2208.98084889,-16241.1232951,10006.1707261,-3849.93022141,-8410.87208516,-1440.51721739,8295.80726776,853.036023604,-3054.418397,-2119.41539724,3806.11509365,84.1194622061,overly_attached_girlfriend
26004.5444208,6094.15766998,-4251.11373387,7023.17488948,2961.16306666,-60.5253581776,-1317.3662689,1382.79185229,3650.77801308,3892.80757383,6193.86024211,6472.57924141,unpopular_opinion_puffin
6363.27975075,20024.1903462,4391.27609021,-1493.8672954,-7677.3358677,904.679006274,6134.68787164,-7265.5633661,-9434.27973165,3452.42103529,3615.42608232,361.568348239,high_expectations_asian_father
-2620.36071979,15214.4017487,2741.06015626,-8452.49599706,12778.4681838,-8876.27258706,5364.97942777,548.503698144,5810.66842436,-617.508649078,-5246.55774262,8933.15890517,bad_luck_brian
-15229.3516877,-2430.94232505,-4348.39198023,-3624.7040445,9733.47865934,5000.30525177,3404.4812811,7601.09723079,-3107.50825314,7721.66144212,1120.10444736,-4111.33914597,college_liberal
1356.5415302,10761.0620676,-9252.50999844,4085.77647624,-7755.26834719,-10008.9858632,2248.83902947,4652.95386779,-1792.93913221,-2844.70532901,18.0636823894,-1970.06078323,paranoid_parrot
-19445.8254833,-11916.9462704,-8070.41737224,16430.0117637,1795.21234538,-2654.73421032,8258.33233298,-8635.08455678,762.799325144,1629.35008777,-1348.96356788,3432.93932056,advice_god
-4184.24451961,7550.63561218,29704.4011262,13735.3454262,662.349872921,-1056.42202951,-1648.46393233,5477.16763332,2125.65505597,506.385431483,2089.57376992,-947.438130589,socially_awkward_penguin
-14994.3946382,-1912.7054017,-4908.27909343,-4646.53331752,10635.598278,4555.34851611,5385.1418914,6914.98328933,-2180.38711408,8820.55882104,2173.44279396,-5031.89045387,college_liberal
-4952.49999922,8148.34748052,28870.757957,13674.3550373,1593.38258593,-842.583113566,-1734.47825098,5557.50262788,3191.29282205,-766.171410881,1406.48383152,-1209.55142098,socially_awkward_penguin
-9446.03708513,-2928.90489837,-964.906245455,3570.90945622,-9029.96244395,-5231.43697607,-7096.97704503,-1890.70486354,-3900.24521838,-402.332535073,8700.56329401,7782.88814868,religion_pigeon
28288.4009622,-8243.34051645,2155.4996244,-2993.41705872,-2477.37827938,1494.32605242,-1767.96251133,-3376.64275176,2854.25615625,11686.7467478,68.8130142836,2667.16703059,unpopular_opinion_puffin
13858.3653848,1164.45709409,-13313.6666801,5063.72765658,-5531.43254662,-14177.6607911,5342.86725671,15694.3314187,-394.964413401,-2993.77400526,-1310.32854889,-774.876323694,paranoid_parrot
-10398.9303785,-6776.45769692,198.814439566,-5654.17592535,-2377.46181931,514.315588212,42.9333316511,3253.21239005,-1540.61681499,5817.77487192,-7.9575396759,2806.6207312,overly_attached_girlfriend
-10564.8797214,5645.64417544,-7872.99195014,1010.87679377,7359.47028812,7384.7525363,-2872.01098259,-38.8624525197,10265.9306434,1442.10738509,-3464.65411709,-5890.69910844,business_cat
295.929376791,12598.6431023,6828.74495996,-989.709419082,2518.89478222,4483.83326038,2973.78790013,-932.506440379,2623.32470739,-1108.41468015,-2022.24550186,-6282.70191818,religion_pigeon
5529.90336902,16527.8591223,4286.55888335,-1586.69343357,-5321.98412278,3883.08004625,5539.15420025,-3690.05144284,-11640.8646546,2860.7605062,2714.39719974,1733.05973283,high_expectations_asian_father
-19935.1269599,-12694.7035244,-7790.40835691,17336.6129856,1520.87705319,-2254.9371201,7894.85921869,-9011.51154062,1333.42299385,350.082486968,-986.516599576,3271.39264771,advice_god
10762.7701716,-530.656957249,-1020.19675208,4762.95572955,-6459.8019596,-971.243893169,-3734.88250052,-3404.18014885,4609.25443729,1512.67471168,-1846.22458021,-2356.66814258,lazy_college_senior
1192.80190976,14011.1465634,-6522.33752199,-1679.36840114,-5421.58889435,1131.72899144,-1931.08502341,-2263.58392656,-126.531019501,861.213779702,-3751.93931071,6196.68025536,good_guy_greg
-17945.3496935,-11110.4892376,-941.106153722,2362.66411433,-2483.88533359,2421.01252187,-3832.61001384,1252.67964013,-1028.83177915,-4495.48365181,-1107.14955319,-4200.72653468,minor_mistake_marvin
3537.37382702,-11131.8157414,651.343878228,-3271.83509866,-4218.7478041,256.178885219,-7101.40110548,1758.21025434,2521.58029957,6258.05667651,4270.09324264,4683.25956179,evil_toddler
1531.82830184,8409.39188144,-8856.17105458,3982.77174328,-8732.97024581,-10004.2850545,3044.02497958,5956.59450305,-2882.07781481,-2410.58803457,1070.86588798,-633.988903592,paranoid_parrot
-11350.3639639,1158.62998991,-2383.69136265,-8077.51882784,8844.39115924,-9440.01648576,-7514.45618186,-7962.41304066,5447.04063767,-4097.57132024,8293.62170409,-4623.08410591,sheltered_college_freshman
31367.7023696,-4758.91772964,-3586.96968768,6400.72138032,10374.1081581,7113.82141967,-4733.12890135,2533.77555824,-7479.29909539,-1281.03090152,4003.44267772,8876.58583521,unpopular_opinion_puffin
34001.7143029,-4913.46003197,-2885.77238184,4733.54167428,9591.4551753,551.278284622,-653.32924627,-4309.27414262,-3095.2339763,-4888.29194052,-2945.46927632,-4406.33367811,bad_joke_eel
-3974.38664109,11215.4676075,728.413817232,-3639.85606891,-2284.17813451,518.276642781,-270.894552851,-1264.72887494,-1636.41918778,-4163.95434371,-7166.48016008,-5615.13996847,confession_bear
-49.418297828,12794.6906408,-6525.42615395,767.750844146,-6479.93341893,1525.26681287,-7521.19950538,-2080.71280406,814.897301104,-949.723138465,-3431.52150199,2426.89671987,good_guy_greg
33742.8406628,-4101.13283433,-2713.22979008,4675.27370993,9355.39532031,613.992051482,-1324.4691965,-6013.66831929,-2460.45072064,-4577.95578745,-206.855196442,-8362.85276777,bad_joke_eel
-18695.0907858,-13829.2676699,3133.52769414,-4975.81258403,-1888.61823793,2364.65815881,-3190.03566362,1900.31672615,-6057.45998542,-7832.37579454,-8017.77442975,827.087509815,first_day_on_the_internet_kid
21759.1911359,-17138.6884572,9053.2940932,-7722.20493133,-4537.12050566,-1026.05887043,10786.5163997,-370.963394695,128.59504216,1014.72450416,1844.43168671,4322.2477093,sudden_clarity_clarence
16717.9963723,3866.36554733,-7157.77888309,2271.51446628,-4236.71113379,-1606.33455343,-8201.87404636,2403.36480377,2878.62358952,1108.78391388,-2851.0810243,-994.692841299,good_guy_greg
-3358.00981248,12935.8394979,-552.114538312,-2133.41863708,-4056.20218054,1037.43241089,-4230.52152886,-2231.59946391,2629.26211312,-3356.30585093,-10227.4510375,-6266.94489026,confession_bear
-4942.11864686,7777.32350561,29239.4461788,14093.6655638,1856.65454304,-1516.27913042,-2930.52652074,4899.99136709,3596.35230291,-1636.06941456,3256.63671128,-1935.54206255,socially_awkward_penguin
5677.29836763,19659.0737887,3458.34979895,394.063493856,-6142.25497182,1141.0591676,6066.94101604,-6187.0869857,-8531.47193729,2840.28085265,6306.86747148,-2700.25835204,high_expectations_asian_father
-17751.2311746,-9703.84203077,-1118.79613962,-795.449012304,341.762469666,2828.68969124,-2990.48063797,3198.08489777,-1790.13998792,-147.35522133,499.654027888,-2088.50275171,minor_mistake_marvin
-12276.0819976,-5854.58471758,-4898.38784815,2944.02523186,-1389.91766398,1747.39417708,94.9249918069,2048.68993318,612.048486454,3244.54642794,-1502.9383694,-346.339331705,overly_attached_girlfriend
-14683.5136788,-1750.47654132,-5103.96809144,-4683.04725083,10678.7162738,4807.44702726,4450.96545479,6968.12365111,-1622.26663644,9166.22315427,736.594012307,-4151.67497497,college_liberal
-10172.896614,-4174.91725434,-1927.16989897,2689.72171055,-8482.75612914,-4323.23803296,-7091.68326751,-2112.94160192,-5565.4796376,-1469.465706,8551.31700235,7202.48930876,religion_pigeon
-20334.7274541,-15070.2217672,2354.1621918,-1945.88897645,662.527753949,2652.26176226,-5133.48630826,1418.36344263,-3364.25155876,-3726.1060996,-1796.09844721,-2296.89799421,first_day_on_the_internet_kid
710.399064203,13868.4364466,-6793.99511914,-1390.67391712,-4878.16540483,723.095277381,-4766.01588964,-2288.2408219,1127.08159922,1501.94853032,-5115.71573732,4666.91203231,good_guy_greg
-1818.069133,13282.056385,-828.870752334,-828.435946077,-3056.83949114,5578.23813182,2833.49831153,55.0538152042,-5810.69849707,3936.68020425,1535.5543881,-758.44034245,philosoraptor
16578.6086897,-12622.7977936,4471.97628771,-4708.92632541,-8533.9555199,-2777.20367393,-7501.5766252,-6880.25128621,5681.71304937,16497.7595236,-6861.66094429,-621.711728355,lazy_college_senior
-9611.56553381,-8486.1913576,2522.95539224,-8673.9631623,-2285.66400599,1658.86629261,2227.08040708,3209.54016907,-3158.05320368,-1003.89087483,1437.11350886,9097.15607232,minor_mistake_marvin
-19603.1459646,-11722.3604308,-8966.81434865,18144.5718275,1795.81350426,-3141.80034634,8715.16257012,-10430.2302602,2053.05739665,2291.10133725,-2647.17176414,2956.34147537,advice_god
35102.6662182,-8278.24225747,7574.87184743,-8149.54782278,-1030.75264601,-5198.65577962,-315.146788669,-6654.58142291,-2499.45422866,9755.89067001,-2333.30705896,-2300.74181466,sudden_clarity_clarence
-17525.9031661,-9688.78156169,-1238.44417796,2003.21289346,-1220.74021017,1741.28003024,-2689.69258416,1204.2899432,-689.44021304,-3021.67753005,-1542.38869334,-3847.15017477,minor_mistake_marvin
-2721.62306966,10168.6993796,-7736.43310175,-1414.35695096,-5352.45948784,16807.0725889,4084.67988873,1438.97293151,14708.101165,-4621.5156935,2037.01801545,1979.55481731,business_cat
-2538.77760547,10337.1217519,148.972028472,-2607.41071752,-3683.54779065,6402.23510453,4301.58327085,1559.96832817,-6796.9428164,-528.171248727,2328.01095556,1219.70733273,philosoraptor
-792.483296177,10289.0331226,-6815.01628364,5334.4203895,-5251.52867099,15055.0015144,-372.561971775,432.740828369,12240.299619,-6148.76122343,7371.16121935,341.616860751,business_cat
-2450.43357373,11264.6193681,284.681686898,-1595.80331438,-3542.44445775,5298.19555206,3779.67578125,458.767833802,-5552.31229915,2725.32687547,3797.35023693,-1570.32864171,philosoraptor
-18168.8377938,-12422.6628646,2716.62251696,-4271.5223018,-864.466181678,1937.27885954,-2408.2679593,1294.06970406,-5827.02314374,-6026.77711733,-7971.44211991,574.66446535,first_day_on_the_internet_kid
29916.6313702,-5786.81718872,-4272.38922525,3556.95422508,8765.98604231,5156.55514128,-4708.09055584,4021.85567573,-3663.40766688,928.469330752,-570.052476515,6659.6580608,unpopular_opinion_puffin
-2078.4679473,12741.913349,-575.727231002,-969.361330871,-3640.31217505,5743.18233824,3072.09905155,119.450857199,-5898.6473736,3082.93287292,2280.09152395,-1056.01977243,philosoraptor
10.8326696766,13532.408129,-6165.4844757,-1439.67872317,-4938.78481121,1964.50224719,-2451.83874781,-1080.19401097,-1684.20175273,-2270.94144659,-3144.69765242,6493.64320205,good_guy_greg
-11366.1022058,1241.11379302,-2599.90915419,-8479.66343242,9196.93738289,-9528.80847339,-7726.86051509,-7960.97605449,5243.91092258,-3898.72379098,9107.0608325,-5004.0293163,sheltered_college_freshman
3293.68459466,-9957.05572646,-2081.44514719,2156.5864118,-3148.21329813,-875.794955855,-12045.9680048,821.343115792,2259.54389834,4316.15425454,994.40450836,-1676.70026888,evil_toddler
701.925297368,12212.4485973,-10438.5464313,4653.08749274,-7565.17164565,-10769.5359176,3414.17014859,4431.8035826,295.681668865,-2830.53958829,1792.48615368,-3363.90170393,paranoid_parrot
-14700.4160052,-1158.47793969,-5238.22361742,-3902.98929161,11055.4382707,4608.22829862,4454.62247453,6866.05020486,-1276.86114729,10559.7591308,477.839362225,-4924.01627201,college_liberal
-7573.16223183,3637.87406752,19908.2049159,18505.7290107,373.332160817,-948.063919151,-4662.29109682,319.553098271,2705.48591099,-1229.36142918,2691.849125,-3678.95716605,socially_awkward_penguin
23676.9167279,4970.57719392,-5308.2515154,6689.93619903,3262.43629558,559.267661129,-2906.94225164,2870.73403691,2170.97086306,3166.8254766,1434.02448044,2263.93247158,unpopular_opinion_puffin
-2154.90372878,12361.2228289,-309.727191393,-1763.05220163,-3284.72230614,6108.41357068,4135.45521268,553.442007412,-6517.30553317,2284.32359367,2185.6986742,445.929782743,philosoraptor
-14678.3250537,-1662.52402441,-5246.23006197,-4951.95379614,11030.9811752,4488.78421963,6146.14531715,7167.59295728,-1833.99109582,9235.68023998,1601.233746,-3956.25483607,college_liberal
22362.4383835,-19592.1412356,9791.30037032,-13889.950287,-7035.84344843,-828.872749779,15458.471499,-1680.05998377,4044.09270994,-5761.20898238,1740.77763395,56.5940930619,sudden_clarity_clarence
-14967.2947195,-1858.5578059,-5030.59254509,-4217.9504696,10423.3972419,4888.01330554,4516.797161,6924.14288306,-1757.945363,9934.25193707,1732.9889807,-5434.85697193,college_liberal
-18870.9837506,-10992.2971171,-8139.92750104,17442.7517868,1702.74541075,-2260.49700177,7345.63061553,-9613.22112792,1581.21260374,366.970494247,-2026.98102457,2980.65763381,advice_god
-4547.31291559,8384.07229756,27739.3686216,13133.4685423,1913.42442546,-797.752869038,-1683.44165961,4791.07931017,2382.4274875,-2348.08465183,1480.99615909,-2283.90461938,socially_awkward_penguin
-11251.5567326,2154.10411933,-3448.98635505,-9176.76418369,9282.86931553,-9340.17910725,-8101.6489694,-8277.93290592,4572.89478873,-2399.2856518,8902.83331754,-5557.57792501,sheltered_college_freshman
32537.3492377,-3392.86865461,-2805.62629935,5387.96565693,8545.05004915,1844.53169375,-3393.37961589,-4970.74258336,-1624.50532331,377.317090612,-1095.29842637,-6705.14389628,bad_joke_eel
-1499.72202059,14202.5966271,4917.37088657,-9437.13406566,9556.22817453,-9040.88084104,5768.70842852,167.629763391,4260.03466697,-788.048022803,-4309.30460498,9406.77459729,bad_luck_brian
-18635.2674621,-11286.9392178,-7125.6235401,16439.8979624,977.951032018,-1903.29616125,8496.11181449,-7802.55027857,1615.09429297,-161.740104342,-20.0808083091,4260.42090613,advice_god
-18044.3987157,-11355.7817228,503.369601077,-2423.7433436,582.789635237,3906.66463601,-2688.37199248,4046.20621909,-2397.89798059,-907.759965952,-394.348222832,857.291841532,minor_mistake_marvin
1011.90522231,-14096.7540275,1825.48489157,-1848.98652137,-5341.88791698,-833.970474585,-8214.15227661,2376.12643471,544.660394202,6532.39179328,3351.10461071,3760.16933048,evil_toddler
27585.5360185,-13989.8253506,2413.15581492,-2186.06947442,-5848.15787071,238.86687311,-678.970222246,-5479.1715652,7081.56539686,3992.90962102,-8535.3051977,-6136.51573261,sudden_clarity_clarence
15586.33817,408.901116541,-14400.8191474,6009.63369825,-5826.52815481,-16510.4532372,3774.276062,16463.3789131,-561.872671077,-3198.20566333,-415.007260103,-3806.60606676,paranoid_parrot
12917.9977949,-16143.2336686,4456.12286509,-2707.09524805,-6228.97620452,-670.049080684,-11295.1996063,-3894.98570316,2599.92967629,15894.2412089,-4380.24813321,-2373.45509593,lazy_college_senior
-3997.54454585,12833.191353,3701.69698753,-9286.01652722,11697.6770719,-7679.16291623,4278.64306542,721.019268353,4504.31811372,910.648556822,-5072.38025874,9841.77650077,bad_luck_brian
-4547.17731431,8997.18532788,234.163875563,-1892.80468148,-2217.61322105,5551.44300514,1546.68697308,1309.20207713,-5474.17884703,3708.8275826,1044.7964932,65.0509426948,philosoraptor
-6767.645803,7074.32387698,947.274668589,-5472.90708594,-924.24002552,-901.278501237,-1295.37037071,-1737.51365241,3142.42572438,-1116.62461797,-8030.48777703,-3443.61679283,confession_bear
-20982.7997773,-18787.3745303,3238.70616405,5214.26714302,210.994358575,2522.57659221,381.0903409,3577.21622817,-269.790908967,-4272.02746912,2654.35124783,729.083435846,overly_attached_girlfriend
14180.9006083,-120.865202697,-12462.1542305,6509.43973315,-6087.25930362,-15470.6402807,1678.95372806,14675.2109294,3672.18256453,-2453.80223239,1532.41640894,-6775.0073136,paranoid_parrot
-3027.26245377,10360.9470518,482.040348298,-2350.32550667,-3865.67634173,6465.1769576,3115.16818391,1762.94254625,-6940.98519866,3082.58182391,1486.88437166,1407.60761217,philosoraptor
22614.4867964,-18826.1204218,10163.6174031,-13133.7786607,-7791.1655223,-2451.762325,14844.9484383,-1078.69921432,3145.21898283,-5148.37985274,3204.32180092,-33.9545369902,sudden_clarity_clarence
